S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s208	w60a7	Böse	Boͤſe	Böse	NN
s208	w60a8	/	/	/	$(
s208	w60a9	soll	ſoll	sollen	VMFIN
s208	w60aa	man	man	man	PIS
s208	w60ab	nicht	nicht	nicht	PTKNEG
s208	w60ac	verstehen	verſtehen	verstehen	VVINF
s208	w60ad	von	von	von	APPR
s208	w60ae	Natur	Natur	Natur	NN
s208	w60af	und	vnd	und	KON
s208	w60b0	Wesen	Weſen	Wesen	NN
s208	w60b1	/	/	/	$(
s208	w60b2	Sondern	Sondern	sondern	KON
s208	w60b3	von	von	von	APPR
s208	w60b4	der	der	d	ART
s208	w60b5	Qualität	Qualitet	Qualität	NN
s208	w60b6	,	,	,	$,
s208	w60b7	wie	wie	wie	PWAV
s208	w60b8	man	man	man	PIS
s208	w60b9	sagt	ſaget	sagen	VVFIN
s208	w60ba	/	/	/	$(
s208	w60bb	daß	daß	daß	KOUS
s208	w60bc	der	der	d	ART
s208	w60bd	Gesunde	Geſunde	Gesunde	NN
s208	w60be	ein	ein	eine	ART
s208	w60bf	ander	ander	ander	ADJA
s208	w60c0	Mensch	Menſch	Mensch	NN
s208	w60c1	sei	ſey	sein	VAFIN
s208	w60c2	/	/	/	$(
s208	w60c3	dann	dann	dann	ADV
s208	w60c4	der	der	d	ART
s208	w60c5	Kranke	Krancke	Kranke	NN
s208	w60c6	:	:	:	$.

# text = Ein alter ſchwartzer Mann / dann ein weiß jung Weib .
s209	w60c7	Ein	Ein	eine	ART
s209	w60c8	alter	alter	alt	ADJA
s209	w60c9	schwarzer	ſchwartzer	schwarz	ADJA
s209	w60ca	Mann	Mann	Mann	NN
s209	w60cb	/	/	/	$(
s209	w60cc	dann	dann	dann	ADV
s209	w60cd	ein	ein	eine	ART
s209	w60ce	weiß	weiß	wissen	VVFIN
s209	w60cf	jung	jung	jung	ADJD
s209	w60d0	Weib	Weib	Weib	NN
s209	w60d1	.	.	.	$.

# text = Daß man aber ſpricht / der Menſch ſey von Natur vñ Weſen ein Kind deß Zorns / vnd Goͤttlicher dinge vnverſtendig / 1. Cor. 2. Epheſ. 2. muß durch ein abwechſel von dem Zufall / oder Accidente der Natur verſtanden werden / vnd nit von der Natur Subſtantz / oder Weſen ſelbſt / das in allen dingen gut / vnd Gott ſelbſt iſt : Die natur wird in dieſen reden fuͤr eine Art / Eygenſchafft vnd Qualitet genommen / vnd nicht vor das Weſen der Natur / vnd ſelbſtendigen Subſtantz .
s20a	w60d2	Daß	Daß	daß	KOUS
s20a	w60d3	man	man	man	PIS
s20a	w60d4	aber	aber	aber	ADV
s20a	w60d5	spricht	ſpricht	sprechen	VVFIN
s20a	w60d6	/	/	/	$(
s20a	w60d7	der	der	d	ART
s20a	w60d8	Mensch	Menſch	Mensch	NN
s20a	w60d9	sei	ſey	sein	VAFIN
s20a	w60da	von	von	von	APPR
s20a	w60db	Natur	Natur	Natur	NN
s20a	w60dc	und	vñ	und	KON
s20a	w60dd	Wesen	Weſen	Wesen	NN
s20a	w60de	ein	ein	eine	ART
s20a	w60df	Kind	Kind	Kind	NN
s20a	w60e0	des	deß	d	ART
s20a	w60e1	Zorns	Zorns	Zorn	NN
s20a	w60e2	/	/	/	$(
s20a	w60e3	und	vnd	und	KON
s20a	w60e4	Göttlicher	Goͤttlicher	göttlich	ADJA
s20a	w60e5	Dinge	dinge	Ding	NN
s20a	w60e6	unverständig	vnverſtendig	unverständig	ADJD
s20a	w60e7	/	/	/	$(
s20a	w60e8	1.	1.	1.	ADJA
s20a	w60e9	Cor.	Cor.	Cor.	NN
s20a	w60ea	2.	2.	2.	ADJA
s20a	w60eb	Ephes.	Epheſ.	Ephes.	NN
s20a	w60ec	2.	2.	2.	ADV
s20a	w60ed	muß	muß	müssen	VMFIN
s20a	w60ee	durch	durch	durch	APPR
s20a	w60ef	ein	ein	eine	ART
s20a	w60f0	abwechsele	abwechſel	abwechseln	VVFIN
s20a	w60f1	von	von	von	APPR
s20a	w60f2	dem	dem	d	ART
s20a	w60f3	Zufall	Zufall	Zufall	NN
s20a	w60f4	/	/	/	$(
s20a	w60f5	oder	oder	oder	KON
s20a	w60f6	Accidente	Accidente	Accidente	NE
s20a	w60f7	der	der	d	ART
s20a	w60f8	Natur	Natur	Natur	NN
s20a	w60f9	verstanden	verſtanden	verstehen	VVPP
s20a	w60fa	werden	werden	werden	VAINF
s20a	w60fb	/	/	/	$(
s20a	w60fc	und	vnd	und	KON
s20a	w60fd	nicht	nit	nicht	PTKNEG
s20a	w60fe	von	von	von	APPR
s20a	w60ff	der	der	d	ART
s20a	w6100	Natur	Natur	Natur	NN
s20a	w6101	Substanz	Subſtantz	Substanz	NN
s20a	w6102	/	/	/	$(
s20a	w6103	oder	oder	oder	KON
s20a	w6104	Wesen	Weſen	Wesen	NN
s20a	w6105	selbst	ſelbſt	selbst	ADV
s20a	w6106	/	/	/	$(
s20a	w6107	das	das	d	ART
s20a	w6108	in	in	in	APPR
s20a	w6109	allen	allen	alle	PIAT
s20a	w610a	Dingen	dingen	Ding	NN
s20a	w610b	gut	gut	gut	ADJD
s20a	w610c	/	/	/	$(
s20a	w610d	und	vnd	und	KON
s20a	w610e	Gott	Gott	Gott	NN
s20a	w610f	selbst	ſelbſt	selbst	ADV
s20a	w6110	ist	iſt	sein	VAFIN
s20a	w6111	:	:	:	$.
s20a	w6112	Die	Die	d	ART
s20a	w6113	Natur	natur	Natur	NN
s20a	w6114	wird	wird	werden	VAFIN
s20a	w6115	in	in	in	APPR
s20a	w6116	diesen	dieſen	diese	PDAT
s20a	w6117	reden	reden	reden	VVINF
s20a	w6118	für	fuͤr	für	APPR
s20a	w6119	eine	eine	eine	ART
s20a	w611a	Art	Art	Art	NN
s20a	w611b	/	/	/	$(
s20a	w611c	Eigenschaft	Eygenſchafft	Eigenschaft	NN
s20a	w611d	und	vnd	und	KON
s20a	w611e	Qualität	Qualitet	Qualität	NN
s20a	w611f	genommen	genommen	nehmen	VVPP
s20a	w6120	/	/	/	$(
s20a	w6121	und	vnd	und	KON
s20a	w6122	nicht	nicht	nicht	PTKNEG
s20a	w6123	vor	vor	vor	APPR
s20a	w6124	das	das	d	ART
s20a	w6125	Wesen	Weſen	Wesen	NN
s20a	w6126	der	der	d	ART
s20a	w6127	Natur	Natur	Natur	NN
s20a	w6128	/	/	/	$(
s20a	w6129	und	vnd	und	KON
s20a	w612a	Selbständigen	ſelbſtendigen	Selbständige	NN
s20a	w612b	Substanz	Subſtantz	Substanz	NN
s20a	w612c	.	.	.	$.

# text = Auff dieſe Weiſe mag man alle dinge von Natur gut vnnd boͤſe nennen / darnach mans anſihet / vnd die Natur fuͤr ein Weſen / oder Zufall nimpt :
s20b	w612d	Auf	Auff	auf	APPR
s20b	w612e	diese	dieſe	diese	PDAT
s20b	w612f	Weise	Weiſe	Weise	NN
s20b	w6130	mag	mag	mögen	VMFIN
s20b	w6131	man	man	man	PIS
s20b	w6132	alle	alle	alle	PIAT
s20b	w6133	Dinge	dinge	Ding	NN
s20b	w6134	von	von	von	APPR
s20b	w6135	Natur	Natur	Natur	NN
s20b	w6136	gut	gut	gut	ADJD
s20b	w6137	und	vnnd	und	KON
s20b	w6138	böse	boͤſe	böse	ADJD
s20b	w6139	nennen	nennen	nennen	VVINF
s20b	w613a	/	/	/	$(
s20b	w613b	danach	darnach	danach	PAV
s20b	w613c	man_es	mans	man_es	PIS
s20b	w613d	ansehet	anſihet	ansehen	VVFIN
s20b	w613e	/	/	/	$(
s20b	w613f	und	vnd	und	KON
s20b	w6140	die	die	d	ART
s20b	w6141	Natur	Natur	Natur	NN
s20b	w6142	für	fuͤr	für	APPR
s20b	w6143	ein	ein	eine	ART
s20b	w6144	Wesen	Weſen	Wesen	NN
s20b	w6145	/	/	/	$(
s20b	w6146	oder	oder	oder	KON
s20b	w6147	Zufall	Zufall	Zufall	NN
s20b	w6148	nimmt	nimpt	nehmen	VVFIN
s20b	w6149	:	:	:	$.

# text = Das iſt aber gewiß / daß alle Zufaͤlle vnnd Accidentia , als Kuͤnſt / Froͤmmigkeit / Schoͤne / Staͤrcke / Gerechtigkeit / Heiligkeit / Reichthumb / Klugheit / kein ander Weſen in Menſchen koͤnnen machen / Darumb moͤgen auch alle Kuͤnſte die Natur / nicht endern / lehren / beſſern / wenden / oder ein ander Weſen machen .
s20c	w614a	Das	Das	die	PDS
s20c	w614b	ist	iſt	sein	VAFIN
s20c	w614c	aber	aber	aber	ADV
s20c	w614d	gewiß	gewiß	gewiß	ADV
s20c	w614e	/	/	/	$(
s20c	w614f	daß	daß	daß	KOUS
s20c	w6150	alle	alle	alle	PIAT
s20c	w6151	Zufälle	Zufaͤlle	Zufall	NN
s20c	w6152	und	vnnd	und	KON
s20c	w6153	Accidentia	Accidentia	accidentia	FM
s20c	w6154	,	,	,	$,
s20c	w6155	als	als	als	KOKOM
s20c	w6156	Künste	Kuͤnſt	Kunst	NN
s20c	w6157	/	/	/	$(
s20c	w6158	Frömmigkeit	Froͤmmigkeit	Frömmigkeit	NN
s20c	w6159	/	/	/	$(
s20c	w615a	Schöne	Schoͤne	schön	ADJA
s20c	w615b	/	/	/	$(
s20c	w615c	Stärke	Staͤrcke	Stärke	NN
s20c	w615d	/	/	/	$(
s20c	w615e	Gerechtigkeit	Gerechtigkeit	Gerechtigkeit	NN
s20c	w615f	/	/	/	$(
s20c	w6160	Heiligkeit	Heiligkeit	Heiligkeit	NN
s20c	w6161	/	/	/	$(
s20c	w6162	Reichtum	Reichthumb	Reichtum	NN
s20c	w6163	/	/	/	$(
s20c	w6164	Klugheit	Klugheit	Klugheit	NN
s20c	w6165	/	/	/	$(
s20c	w6166	kein	kein	keine	PIAT
s20c	w6167	ander	ander	ander	ADJA
s20c	w6168	Wesen	Weſen	Wesen	NN
s20c	w6169	in	in	in	APPR
s20c	w616a	Menschen	Menſchen	Mensch	NN
s20c	w616b	können	koͤnnen	können	VMFIN
s20c	w616c	machen	machen	machen	VVINF
s20c	w616d	/	/	/	$(
s20c	w616e	Darum	Darumb	darum	PAV
s20c	w616f	mögen	moͤgen	mögen	VMFIN
s20c	w6170	auch	auch	auch	ADV
s20c	w6171	alle	alle	alle	PIAT
s20c	w6172	Künste	Kuͤnſte	Kunst	NN
s20c	w6173	die	die	d	ART
s20c	w6174	Natur	Natur	Natur	NN
s20c	w6175	/	/	/	$(
s20c	w6176	nicht	nicht	nicht	PTKNEG
s20c	w6177	ändern	endern	ändern	VVINF
s20c	w6178	/	/	/	$(
s20c	w6179	lehren	lehren	lehren	VVINF
s20c	w617a	/	/	/	$(
s20c	w617b	besseren	beſſern	gut	ADJA
s20c	w617c	/	/	/	$(
s20c	w617d	wenden	wenden	wenden	VVINF
s20c	w617e	/	/	/	$(
s20c	w617f	oder	oder	oder	KON
s20c	w6180	ein	ein	eine	ART
s20c	w6181	ander	ander	ander	ADJD
s20c	w6182	Wesen	Weſen	Wesen	NN
s20c	w6183	machen	machen	machen	VVINF
s20c	w6184	.	.	.	$.

# text = Dieweil nun die Suͤnde in wollen geſchicht / vnd nit im Weſen / So iſt ſie nicht ein Subſtantz / ſondern ein Accidens oder Zufall .
s20d	w6185	Dieweil	Dieweil	dieweil	KOUS
s20d	w6186	nun	nun	nun	ADV
s20d	w6187	die	die	d	ART
s20d	w6188	Sünde	Suͤnde	Sünde	NN
s20d	w6189	in	in	in	APPR
s20d	w618a	wollen	wollen	wollen	VMFIN
s20d	w618b	geschieht	geſchicht	geschehen	VVFIN
s20d	w618c	/	/	/	$(
s20d	w618d	und	vnd	und	KON
s20d	w618e	nicht	nit	nicht	PTKNEG
s20d	w618f	im	im	im	APPRART
s20d	w6190	Wesen	Weſen	Wesen	NN
s20d	w6191	/	/	/	$(
s20d	w6192	So	So	so	ADV
s20d	w6193	ist	iſt	sein	VAFIN
s20d	w6194	sie	ſie	sie	PPER
s20d	w6195	nicht	nicht	nicht	PTKNEG
s20d	w6196	ein	ein	eine	ART
s20d	w6197	Substanz	Subſtantz	Substanz	NN
s20d	w6198	/	/	/	$(
s20d	w6199	sondern	ſondern	sondern	KON
s20d	w619a	ein	ein	eine	ART
s20d	w619b	Akzidens	Accidens	Akzidens	NN
s20d	w619c	oder	oder	oder	KON
s20d	w619d	Zufall	Zufall	Zufall	NN
s20d	w619e	.	.	.	$.

# text = Darumb bleibet die abgefallene Creatur eben daß ſie zuvor ware nach dem Weſen vnd Natur / aber nicht nach der qualitet , condition , oder aceident .
s20e	w619f	Darum	Darumb	darum	PAV
s20e	w61a0	bleibt	bleibet	bleiben	VVFIN
s20e	w61a1	die	die	d	ART
s20e	w61a2	abgefallene	abgefallene	abgefallen	ADJA
s20e	w61a3	Kreatur	Creatur	Kreatur	NN
s20e	w61a4	eben	eben	eben	ADV
s20e	w61a5	daß	daß	daß	KOUS
s20e	w61a6	sie	ſie	sie	PPER
s20e	w61a7	zuvor	zuvor	zuvor	ADV
s20e	w61a8	war	ware	sein	VAFIN
s20e	w61a9	nach	nach	nach	APPR
s20e	w61aa	dem	dem	d	ART
s20e	w61ab	Wesen	Weſen	Wesen	NN
s20e	w61ac	und	vnd	und	KON
s20e	w61ad	Natur	Natur	Natur	NN
s20e	w61ae	/	/	/	$(
s20e	w61af	aber	aber	aber	ADV
s20e	w61b0	nicht	nicht	nicht	PTKNEG
s20e	w61b1	nach	nach	nach	APPR
s20e	w61b2	der	der	d	ART
s20e	w61b3	Qualität	qualitet	Qualität	NN
s20e	w61b4	,	,	,	$,
s20e	w61b5	Kondition	condition	Kondition	NN
s20e	w61b6	,	,	,	$,
s20e	w61b7	oder	oder	oder	KON
s20e	w61b8	aceident	aceident	Aceident	NE
s20e	w61b9	.	.	.	$.

# text = Manet eadem , ſed non talis : Die Widergeburt durch den Glauben / endert nicht dem Menſchen am Weſen / oder Natur / ſondern am zufall / vnnd qualitet , er wird gereiniget / geheiliget / gerechtfertiget am Geiſt / Vnd wird newe / in allen ſeinem Wandel / Sitten / Leben / Vnd bleibet doch der vorige Menſch / nach dem Weſen .
s20f	w61ba	Manet	Manet	manet	FM
s20f	w61bb	eadem	eadem	eadem	FM
s20f	w61bc	,	,	,	$,
s20f	w61bd	sed	ſed	sed	FM
s20f	w61be	non	non	non	FM
s20f	w61bf	talis	talis	talis	FM
s20f	w61c0	:	:	:	$.
s20f	w61c1	Die	Die	d	ART
s20f	w61c2	Widergeburt	Widergeburt	Widergeburt	NN
s20f	w61c3	durch	durch	durch	APPR
s20f	w61c4	den	den	d	ART
s20f	w61c5	Glauben	Glauben	Glauben	NN
s20f	w61c6	/	/	/	$(
s20f	w61c7	endet	endert	enden	VVFIN
s20f	w61c8	nicht	nicht	nicht	PTKNEG
s20f	w61c9	dem	dem	d	ART
s20f	w61ca	Menschen	Menſchen	Mensch	NN
s20f	w61cb	am	am	am	APPRART
s20f	w61cc	Wesen	Weſen	Wesen	NN
s20f	w61cd	/	/	/	$(
s20f	w61ce	oder	oder	oder	KON
s20f	w61cf	Natur	Natur	Natur	NN
s20f	w61d0	/	/	/	$(
s20f	w61d1	sondern	ſondern	sondern	KON
s20f	w61d2	am	am	am	APPRART
s20f	w61d3	Zufall	zufall	Zufall	NN
s20f	w61d4	/	/	/	$(
s20f	w61d5	und	vnnd	und	KON
s20f	w61d6	Qualität	qualitet	Qualität	NN
s20f	w61d7	,	,	,	$,
s20f	w61d8	er	er	er	PPER
s20f	w61d9	wird	wird	werden	VAFIN
s20f	w61da	gereinigt	gereiniget	reinigen	VVPP
s20f	w61db	/	/	/	$(
s20f	w61dc	geheiligt	geheiliget	geheiligt	ADJD
s20f	w61dd	/	/	/	$(
s20f	w61de	gerechtfertigt	gerechtfertiget	rechtfertigen	VVPP
s20f	w61df	am	am	am	APPRART
s20f	w61e0	Geist	Geiſt	Geist	NN
s20f	w61e1	/	/	/	$(
s20f	w61e2	Und	Vnd	und	KON
s20f	w61e3	wird	wird	werden	VAFIN
s20f	w61e4	neue	newe	neu	ADJA
s20f	w61e5	/	/	/	$(
s20f	w61e6	in	in	in	APPR
s20f	w61e7	allen	allen	alle	PIAT
s20f	w61e8	seinem	ſeinem	seine	PPOSAT
s20f	w61e9	Wandel	Wandel	Wandel	NN
s20f	w61ea	/	/	/	$(
s20f	w61eb	Sitten	Sitten	Sitte	NN
s20f	w61ec	/	/	/	$(
s20f	w61ed	Leben	Leben	Leben	NN
s20f	w61ee	/	/	/	$(
s20f	w61ef	Und	Vnd	und	KON
s20f	w61f0	bleibt	bleibet	bleiben	VVFIN
s20f	w61f1	doch	doch	doch	ADV
s20f	w61f2	der	der	d	ART
s20f	w61f3	vorige	vorige	vorig	ADJA
s20f	w61f4	Mensch	Menſch	Mensch	NN
s20f	w61f5	/	/	/	$(
s20f	w61f6	nach	nach	nach	APPR
s20f	w61f7	dem	dem	d	ART
s20f	w61f8	Wesen	Weſen	Wesen	NN
s20f	w61f9	.	.	.	$.

# text = Das dritte Capittel .
s406	wbee1	Das	Das	d	ART
s406	wbee2	dritte	dritte	dritt	ADJA
s406	wbee3	Kapitel	Capittel	Kapitel	NN
s406	wbee4	.	.	.	$.

# text = Daß die Erkendtnuß Adæ vnnd Chriſti / ſampt jhrer beyder Eygenſchafften / nicht alleine ſehr nuͤtze ſey / zum gnothiſeauton , das iſt / zum Erkendtnuß ſein ſelbſt / Sondern auch dadurch ein kurtzer richtiger Weg gezeiget werde / Die Schrifft Pauli wol zuvernemen .
s407	wbee5	Daß	Daß	daß	KOUS
s407	wbee6	die	die	d	ART
s407	wbee7	Erkenntnis	Erkendtnuß	Erkenntnis	NN
s407	wbee8	Adae	Adæ	Adae	NE
s407	wbee9	und	vnnd	und	KON
s407	wbeea	Christi	Chriſti	Christi	NE
s407	wbeeb	/	/	/	$(
s407	wbeec	samt	ſampt	samt	APPR
s407	wbeed	ihrer	jhrer	ihr	PPOSAT
s407	wbeee	beider	beyder	beide	PIAT
s407	wbeef	Eigenschaften	Eygenſchafften	Eigenschaft	NN
s407	wbef0	/	/	/	$(
s407	wbef1	nicht	nicht	nicht	PTKNEG
s407	wbef2	alleine	alleine	alleine	ADV
s407	wbef3	sehr	ſehr	sehr	ADV
s407	wbef4	nütze	nuͤtze	nütze	ADJD
s407	wbef5	sei	ſey	sein	VAFIN
s407	wbef6	/	/	/	$(
s407	wbef7	zum	zum	zum	APPRART
s407	wbef8	gnothiseauton	gnothiſeauton	Gnothiseauton	NN
s407	wbef9	,	,	,	$,
s407	wbefa	das	das	die	PDS
s407	wbefb	ist	iſt	sein	VAFIN
s407	wbefc	/	/	/	$(
s407	wbefd	zum	zum	zum	APPRART
s407	wbefe	Erkenntnis	Erkendtnuß	Erkenntnis	NN
s407	wbeff	sein	ſein	sein	PPOSAT
s407	wbf00	selbst	ſelbſt	selbst	ADV
s407	wbf01	/	/	/	$(
s407	wbf02	Sondern	Sondern	sondern	KON
s407	wbf03	auch	auch	auch	ADV
s407	wbf04	dadurch	dadurch	dadurch	PAV
s407	wbf05	ein	ein	eine	ART
s407	wbf06	kurzer	kurtzer	kurz	ADJA
s407	wbf07	richtiger	richtiger	richtig	ADJA
s407	wbf08	Weg	Weg	Weg	NN
s407	wbf09	gezeigt	gezeiget	zeigen	VVPP
s407	wbf0a	werde	werde	werden	VAFIN
s407	wbf0b	/	/	/	$(
s407	wbf0c	Die	Die	d	ART
s407	wbf0d	Schrift	Schrifft	Schrift	NN
s407	wbf0e	Pauli	Pauli	Pauli	NE
s407	wbf0f	wohl	wol	wohl	ADV
s407	wbf10	zuvernehmen	zuvernemen	zuvernehmen	VVINF
s407	wbf11	.	.	.	$.

# text = REcht zuverſiehen den Menſchen / was er ſey von Natur / vñ wie er werden vnd ſeyn ſoll von Gnaden / nach der Lehre Chriſti vnd Pauli / nemen wir vor vns zubetrachten zwey Perſonen / in der Welt / nemblich Adam vnd Chriſtum / ſampt jhrer beyder Natur / vnd Eygenſchafften :
s210	w61fa	Recht	REcht	Recht	NN
s210	w61fb	zuversiechen	zuverſiehen	zuversiechen	VVFIN
s210	w61fc	den	den	d	ART
s210	w61fd	Menschen	Menſchen	Mensch	NN
s210	w61fe	/	/	/	$(
s210	w61ff	was	was	was	PWS
s210	w6200	er	er	er	PPER
s210	w6201	sei	ſey	sein	VAFIN
s210	w6202	von	von	von	APPR
s210	w6203	Natur	Natur	Natur	NN
s210	w6204	/	/	/	$(
s210	w6205	und	vñ	und	KON
s210	w6206	wie	wie	wie	PWAV
s210	w6207	er	er	er	PPER
s210	w6208	werden	werden	werden	VAFIN
s210	w6209	und	vnd	und	KON
s210	w620a	sein	ſeyn	sein	VAINF
s210	w620b	soll	ſoll	sollen	VMFIN
s210	w620c	von	von	von	APPR
s210	w620d	Gnaden	Gnaden	Gnade	NN
s210	w620e	/	/	/	$(
s210	w620f	nach	nach	nach	APPR
s210	w6210	der	der	d	ART
s210	w6211	Lehre	Lehre	Lehre	NN
s210	w6212	Christi	Chriſti	Christi	NE
s210	w6213	und	vnd	und	KON
s210	w6214	Pauli	Pauli	Pauli	NE
s210	w6215	/	/	/	$(
s210	w6216	nehmen	nemen	nehmen	VVFIN
s210	w6217	wir	wir	wir	PPER
s210	w6218	vor	vor	vor	APPR
s210	w6219	uns	vns	wir	PPER
s210	w621a	zubetrachten	zubetrachten	zubetrachten	VVFIN
s210	w621b	zwei	zwey	zwei	CARD
s210	w621c	Personen	Perſonen	Person	NN
s210	w621d	/	/	/	$(
s210	w621e	in	in	in	APPR
s210	w621f	der	der	d	ART
s210	w6220	Welt	Welt	Welt	NN
s210	w6221	/	/	/	$(
s210	w6222	nämlich	nemblich	nämlich	ADV
s210	w6223	Adam	Adam	Adam	NE
s210	w6224	und	vnd	und	KON
s210	w6225	Christus	Chriſtum	Christus	NE
s210	w6226	/	/	/	$(
s210	w6227	samt	ſampt	samt	APPR
s210	w6228	ihrer	jhrer	ihr	PPOSAT
s210	w6229	beider	beyder	beide	PIAT
s210	w622a	Natur	Natur	Natur	NN
s210	w622b	/	/	/	$(
s210	w622c	und	vnd	und	KON
s210	w622d	Eigenschaften	Eygenſchafften	Eigenschaft	NN
s210	w622e	:	:	:	$.

# text = Dann wer dieſe zweene Maͤnner wol kennet / euſſerlich nach der Hiſtoria / vnd innerlich nach der Krafft / Leben vnd Wirckung in einem jeden Menſchen / der wird wol verſtehen / daß weder die Erbſůnde / noch die Wirckliche / in einem jeden Menſchen / ein Subſtantz oder Weſen ſey / ſondern ein Accidens , Zufall / oder Qualitet : wird auch wol erkennen / daß der wahre Glaube / die Newegeburt / nicht die Subſtantz / oder Weſen hinneme / ſondern nur den Zufall oder Accidens :
s211	w622f	Dann	Dann	dann	ADV
s211	w6230	wer	wer	wer	PWS
s211	w6231	diese	dieſe	diese	PDAT
s211	w6232	zwei	zweene	zwei	CARD
s211	w6233	Männer	Maͤnner	Mann	NN
s211	w6234	wohl	wol	wohl	ADV
s211	w6235	kennet	kennet	kennen	VVFIN
s211	w6236	/	/	/	$(
s211	w6237	äußerlich	euſſerlich	äußerlich	ADJD
s211	w6238	nach	nach	nach	APPR
s211	w6239	der	der	d	ART
s211	w623a	Historia	Hiſtoria	Historia	NN
s211	w623b	/	/	/	$(
s211	w623c	und	vnd	und	KON
s211	w623d	innerlich	innerlich	innerlich	ADJD
s211	w623e	nach	nach	nach	APPR
s211	w623f	der	der	d	ART
s211	w6240	Kraft	Krafft	Kraft	NN
s211	w6241	/	/	/	$(
s211	w6242	Leben	Leben	Leben	NN
s211	w6243	und	vnd	und	KON
s211	w6244	Wirkung	Wirckung	Wirkung	NN
s211	w6245	in	in	in	APPR
s211	w6246	einem	einem	eine	ART
s211	w6247	jeden	jeden	jede	PIAT
s211	w6248	Menschen	Menſchen	Mensch	NN
s211	w6249	/	/	/	$(
s211	w624a	der	der	die	PDS
s211	w624b	wird	wird	werden	VAFIN
s211	w624c	wohl	wol	wohl	ADV
s211	w624d	verstehen	verſtehen	verstehen	VVINF
s211	w624e	/	/	/	$(
s211	w624f	daß	daß	daß	KOUS
s211	w6250	weder	weder	weder	KON
s211	w6251	die	die	d	ART
s211	w6252	Erbsunde	Erbſůnde	Erbesund	NN
s211	w6253	/	/	/	$(
s211	w6254	noch	noch	noch	ADV
s211	w6255	die	die	d	ART
s211	w6256	wirkliche	Wirckliche	wirklich	ADJA
s211	w6257	/	/	/	$(
s211	w6258	in	in	in	APPR
s211	w6259	einem	einem	eine	ART
s211	w625a	jeden	jeden	jede	PIAT
s211	w625b	Menschen	Menſchen	Mensch	NN
s211	w625c	/	/	/	$(
s211	w625d	ein	ein	eine	ART
s211	w625e	Substanz	Subſtantz	Substanz	NN
s211	w625f	oder	oder	oder	KON
s211	w6260	Wesen	Weſen	Wesen	NN
s211	w6261	sei	ſey	sein	VAFIN
s211	w6262	/	/	/	$(
s211	w6263	sondern	ſondern	sondern	KON
s211	w6264	ein	ein	eine	ART
s211	w6265	Akzidens	Accidens	Akzidens	NN
s211	w6266	,	,	,	$,
s211	w6267	Zufall	Zufall	Zufall	NN
s211	w6268	/	/	/	$(
s211	w6269	oder	oder	oder	KON
s211	w626a	Qualität	Qualitet	Qualität	NN
s211	w626b	:	:	:	$.
s211	w626c	wird	wird	werden	VAFIN
s211	w626d	auch	auch	auch	ADV
s211	w626e	wohl	wol	wohl	ADV
s211	w626f	erkennen	erkennen	erkennen	VVINF
s211	w6270	/	/	/	$(
s211	w6271	daß	daß	daß	KOUS
s211	w6272	der	der	d	ART
s211	w6273	wahre	wahre	wahr	ADJA
s211	w6274	Glaube	Glaube	Glaube	NN
s211	w6275	/	/	/	$(
s211	w6276	die	die	d	ART
s211	w6277	Neuegeburt	Newegeburt	Neuegeburt	NN
s211	w6278	/	/	/	$(
s211	w6279	nicht	nicht	nicht	PTKNEG
s211	w627a	die	die	d	ART
s211	w627b	Substanz	Subſtantz	Substanz	NN
s211	w627c	/	/	/	$(
s211	w627d	oder	oder	oder	KON
s211	w627e	Wesen	Weſen	Wesen	NN
s211	w627f	hinnähme	hinneme	hinnehmen	VVFIN
s211	w6280	/	/	/	$(
s211	w6281	sondern	ſondern	sondern	KON
s211	w6282	nur	nur	nur	ADV
s211	w6283	den	den	d	ART
s211	w6284	Zufall	Zufall	Zufall	NN
s211	w6285	oder	oder	oder	KON
s211	w6286	Akzidens	Accidens	Akzidens	NN
s211	w6287	:	:	:	$.

# text = Vnd wie kein euſſerlich Ding den Menſchen moͤgen verdammen / noch ſelig machen / ꝛc .
s212	w6288	Und	Vnd	und	KON
s212	w6289	wie	wie	wie	PWAV
s212	w628a	kein	kein	keine	PIAT
s212	w628b	äußerlich	euſſerlich	äußerlich	ADJD
s212	w628c	Ding	Ding	Ding	NN
s212	w628d	den	den	d	ART
s212	w628e	Menschen	Menſchen	Mensch	NN
s212	w628f	mögen	moͤgen	mögen	VMFIN
s212	w6290	verdammen	verdammen	verdammen	VVINF
s212	w6291	/	/	/	$(
s212	w6292	noch	noch	noch	ADV
s212	w6293	selig	ſelig	selig	ADJD
s212	w6294	machen	machen	machen	VVINF
s212	w6295	/	/	/	$(
s212	w6296	etc	ꝛc	et_cetera	ADV
s212	w6297	.	.	.	$.

# text = Die gantze Schrifft ſampt allen Ceremonien deß alten vnd newen Teſtaments weiſen eben je vnd allezeit auff zwey Ding / nemblich auff Adam / wie er ſoll in vns ſterben / vnd auff Chriſtum / wie er ſoll in vns aufferſtehen vnd leben .
s213	w6298	Die	Die	d	ART
s213	w6299	ganze	gantze	ganz	ADJA
s213	w629a	Schrift	Schrifft	Schrift	NN
s213	w629b	samt	ſampt	samt	APPR
s213	w629c	allen	allen	alle	PIAT
s213	w629d	Zeremonien	Ceremonien	Zeremonie	NN
s213	w629e	des	deß	d	ART
